job_title,responsibilities
accountant,"{""Enhanced national service-desk"",""Synergized upward-trending collaboration"",""Function-based global capability""}"
accountant,"{""Enhanced static superstructure"",""Profit-focused modular moderator"",""Persistent methodical moderator""}"
accountant,"{""Enterprise-wide 3rd generation frame"",""Right-sized explicit parallelism"",""Automated analyzing data-warehouse""}"
accountant,"{""Enterprise-wide analyzing artificial intelligence"",""Optional optimal functionalities"",""Configurable even-keeled project""}"
accountant,"{""Enterprise-wide asymmetric Graphic Interface"",""Switchable regional interface"",""Phased static array""}"
accountant,"{""Enterprise-wide client-driven Graphic Interface"",""Automated intangible time-frame"",""Stand-alone 3rd generation policy""}"
accountant,"{""Enterprise-wide encompassing analyzer"",""Diverse eco-centric archive"",""Expanded systemic Graphical User Interface""}"
accountant,"{""Enterprise-wide human-resource pricing structure"",""Pre-emptive eco-centric policy"",""Assimilated zero tolerance productivity""}"
accountant,"{""Enterprise-wide intermediate policy"",""Enterprise-wide mobile internet solution"",""Programmable explicit policy""}"
accountant,"{""Enterprise-wide mobile hierarchy"",""Automated interactive emulation"",""Centralized bottom-line utilisation""}"
accountant,"{""Enterprise-wide motivating policy"",""De-engineered static neural-net"",""Triple-buffered discrete infrastructure""}"
accountant,"{""Enterprise-wide radical circuit"",""Reactive disintermediate artificial intelligence"",""Cloned value-added secured line""}"
accountant,"{""Enterprise-wide systemic attitude"",""Total dynamic focus group"",""Balanced bi-directional focus group""}"
accountant,"{""Ergonomic 6th generation open system"",""Horizontal discrete solution"",""Horizontal coherent strategy""}"
accountant,"{""Ergonomic attitude-oriented customer loyalty"",""Ergonomic non-volatile protocol"",""Devolved fresh-thinking application""}"
accountant,"{""Ergonomic bandwidth-monitored software"",""Integrated intangible circuit"",""Fully-configurable bi-directional Graphic Interface""}"
accountant,"{""Ergonomic context-sensitive capability"",""Programmable background Graphical User Interface"",""Function-based grid-enabled toolset""}"
accountant,"{""Ergonomic eco-centric adapter"",""Open-architected background functionalities"",""Realigned content-based analyzer""}"
accountant,"{""Ergonomic explicit utilisation"",""Innovative empowering hierarchy"",""Configurable full-range firmware""}"
accountant,"{""Ergonomic fault-tolerant open architecture"",""Integrated intangible migration"",""Synergized system-worthy application""}"
accountant,"{""Ergonomic intangible firmware"",""Vision-oriented bottom-line groupware"",""Public-key well-modulated adapter""}"
accountant,"{""Ergonomic multi-state flexibility"",""Persistent scalable emulation"",""Cross-group directional Graphic Interface""}"
accountant,"{""Ergonomic responsive model"",""Expanded interactive groupware"",""Synergized client-server algorithm""}"
accountant,"{""Ergonomic static attitude"",""Universal multimedia array"",""Ameliorated interactive installation""}"
accountant,"{""Exclusive 4th generation artificial intelligence"",""Advanced multi-state throughput"",""Re-engineered upward-trending superstructure""}"
accountant,"{""Exclusive asynchronous product"",""Fundamental stable hierarchy"",""Grass-roots optimizing infrastructure""}"
accountant,"{""Exclusive bottom-line process improvement"",""De-engineered mission-critical throughput"",""Enhanced impactful groupware""}"
accountant,"{""Exclusive contextually-based interface"",""Persevering high-level approach"",""Fundamental local challenge""}"
accountant,"{""Exclusive dynamic policy"",""Optimized mission-critical migration"",""Multi-tiered uniform service-desk""}"
accountant,"{""Exclusive eco-centric matrices"",""Persevering logistical data-warehouse"",""Right-sized client-server Graphic Interface""}"
accountant,"{""Exclusive explicit policy"",""Operative responsive utilisation"",""Profit-focused leading edge hub""}"
accountant,"{""Exclusive explicit productivity"",""Stand-alone intangible conglomeration"",""Enterprise-wide optimizing solution""}"
accountant,"{""Exclusive fresh-thinking matrix"",""Business-focused executive extranet"",""Triple-buffered coherent core""}"
accountant,"{""Exclusive logistical database"",""Grass-roots bi-directional policy"",""Re-engineered bandwidth-monitored secured line""}"
accountant,"{""Exclusive mobile info-mediaries"",""Profound holistic solution"",""Enhanced homogeneous leverage""}"
accountant,"{""Exclusive motivating focus group"",""Multi-lateral clear-thinking portal"",""Virtual bi-directional conglomeration""}"
accountant,"{""Exclusive national paradigm"",""Profit-focused client-driven budgetary management"",""Automated full-range conglomeration""}"
accountant,"{""Exclusive object-oriented focus group"",""Versatile discrete groupware"",""Function-based logistical monitoring""}"
accountant,"{""Exclusive static functionalities"",""Phased mobile capacity"",""Open-architected 24 hour parallelism""}"
accountant,"{""Exclusive value-added access"",""Operative high-level architecture"",""Optional full-range frame""}"
accountant,"{""Expanded clear-thinking benchmark"",""Customizable grid-enabled throughput"",""Operative real-time product""}"
accountant,"{""Expanded cohesive service-desk"",""Synergized actuating core"",""Triple-buffered fresh-thinking function""}"
accountant,"{""Expanded dedicated matrix"",""Stand-alone zero tolerance capacity"",""Cross-group 24 hour instruction set""}"
accountant,"{""Expanded didactic solution"",""Realigned multi-state workforce"",""Progressive 3rd generation paradigm""}"
accountant,"{""Expanded directional structure"",""Ergonomic hybrid project"",""Quality-focused discrete emulation""}"
accountant,"{""Expanded dynamic alliance"",""Sharable system-worthy capacity"",""Total stable hardware""}"
accountant,"{""Expanded encompassing ability"",""Enterprise-wide secondary toolset"",""Organic incremental challenge""}"
accountant,"{""Expanded heuristic complexity"",""Expanded optimal local area network"",""Managed multi-tasking ability""}"
accountant,"{""Expanded human-resource migration"",""Synchronised non-volatile algorithm"",""Triple-buffered asymmetric Graphical User Interface""}"
accountant,"{""Expanded incremental local area network"",""Polarised user-facing contingency"",""Assimilated client-driven archive""}"
accountant,"{""Expanded multimedia matrices"",""Integrated non-volatile help-desk"",""Intuitive optimal middleware""}"
accountant,"{""Extended 5th generation middleware"",""Horizontal eco-centric support"",""Robust radical architecture""}"
accountant,"{""Extended 6th generation hardware"",""Devolved well-modulated hub"",""Integrated optimal internet solution""}"
accountant,"{""Extended attitude-oriented local area network"",""Reverse-engineered neutral conglomeration"",""Virtual 24/7 knowledge user""}"
accountant,"{""Extended bandwidth-monitored frame"",""Enhanced tertiary support"",""Mandatory holistic installation""}"
accountant,"{""Extended demand-driven extranet"",""Multi-channelled value-added service-desk"",""Future-proofed client-driven hub""}"
accountant,"{""Extended executive application"",""Seamless didactic emulation"",""Ameliorated methodical application""}"
accountant,"{""Extended global migration"",""Object-based clear-thinking hierarchy"",""Diverse mobile functionalities""}"
accountant,"{""Extended heuristic hub"",""Open-source bi-directional challenge"",""Self-enabling explicit parallelism""}"
accountant,"{""Extended methodical neural-net"",""Innovative tangible algorithm"",""Configurable attitude-oriented installation""}"
accountant,"{""Extended secondary structure"",""Phased uniform policy"",""Object-based bottom-line parallelism""}"
accountant,"{""Extended user-facing core"",""Right-sized exuding portal"",""Customer-focused contextually-based paradigm""}"
accountant,"{""Face to face 4th generation application"",""Enhanced regional hierarchy"",""Total web-enabled middleware""}"
accountant,"{""Face to face leading edge encoding"",""Profound mobile database"",""Horizontal 24/7 product""}"
accountant,"{""Face to face mission-critical capacity"",""Pre-emptive bandwidth-monitored open architecture"",""Open-architected upward-trending functionalities""}"
accountant,"{""Focused 6th generation help-desk"",""Exclusive non-volatile utilisation"",""Expanded web-enabled matrix""}"
accountant,"{""Focused background ability"",""Programmable value-added productivity"",""Managed solution-oriented capacity""}"
accountant,"{""Focused demand-driven database"",""Re-contextualized eco-centric model"",""Adaptive next generation product""}"
accountant,"{""Focused didactic ability"",""Profit-focused eco-centric internet solution"",""Mandatory cohesive knowledge user""}"
accountant,"{""Focused global benchmark"",""Networked global projection"",""Pre-emptive bottom-line hierarchy""}"
accountant,"{""Focused human-resource projection"",""Monitored client-server portal"",""Mandatory attitude-oriented approach""}"
accountant,"{""Focused incremental migration"",""Reduced stable moderator"",""Secured 6th generation matrix""}"
accountant,"{""Focused local projection"",""Cross-group systemic challenge"",""Cloned discrete open architecture""}"
accountant,"{""Focused methodical groupware"",""Advanced object-oriented flexibility"",""Secured maximized solution""}"
accountant,"{""Focused national toolset"",""Self-enabling client-driven knowledge base"",""Polarised 24/7 hub""}"
accountant,"{""Focused optimal product"",""Face to face radical emulation"",""Networked directional superstructure""}"
